id,ad_id,name,category,impressions,clicks,click_rate,,,,,name_id,name,,category_id,category
896203,799855,Wendy's Restuarant,Online,865,9,0.010404624,,,,,,,,,
285908,789665,illycaffè,Media,919,38,0.041349293,,,,,,,,,
914443,817113,Heaven Hill Distilleries,Sports,880,43,0.048863636,,,,,,,,,
357143,606891,American Express,Dealership,340,34,0.1,,,,,,,,,
103281,532532,Hewlett-Packard Company,Books,465,31,0.066666667,,,,,,,,,
904009,473366,Wendy's Restuarant,Media,11,10,0.909090909,,,,,,,,,
437069,905491,American Express,Media,608,20,0.032894737,,,,,,,,,
720069,525080,LA Metro Constuction,Children,135,45,0.333333333,,,,,,,,,
938588,959156,Ebro Foods,Children,84,17,0.202380952,,,,,,,,,
314216,713978,illycaffè,Dealership,135,49,0.362962963,,,,,,,,,
315266,842894,Heaven Hill Distilleries,Sports,915,22,0.024043716,,,,,,,,,
933141,989464,MSNBC,Online,504,50,0.099206349,,,,,,,,,
927975,582467,Wendy's Restuarant,Stores,442,6,0.013574661,,,,,,,,,
656653,748867,MSNBC,Books,959,17,0.017726799,,,,,,,,,
187385,398957,Wendy's Restuarant,Online,717,18,0.025104603,,,,,,,,,
625597,361161,Ebro Foods,Television,209,11,0.052631579,,,,,,,,,
677129,853587,Wendy's Restuarant,Television,51,37,0.725490196,,,,,,,,,
394216,1232,American Express,Sports,984,15,0.015243902,,,,,,,,,
900377,138267,LA Metro Constuction,Stores,578,46,0.079584775,,,,,,,,,
114291,19201,Hewlett-Packard Company,Stores,835,47,0.056287425,,,,,,,,,
48265,851678,American Express,Media,111,18,0.162162162,,,,,,,,,
705633,775145,MSNBC,Children,364,2,0.005494505,,,,,,,,,
878164,49759,Heaven Hill Distilleries,Stores,30,45,1.5,,,,,,,,,
403949,792707,Hewlett-Packard Company,Media,334,20,0.05988024,,,,,,,,,
15927,366433,MSNBC,Media,842,47,0.055819477,,,,,,,,,
82118,271893,HBO_,Children,222,27,0.121621622,,,,,,,,,
76562,821429,Hewlett-Packard Company,Media,286,10,0.034965035,,,,,,,,,
26122,735324,illycaffè,Online,572,14,0.024475524,,,,,,,,,
723874,823713,Online Marketing Group - Ad,Stores,508,39,0.076771654,,,,,,,,,
986788,644008,Online Marketing Group - Ad,Stores,991,26,0.026236125,,,,,,,,,
692492,336790,Heaven Hill Distilleries,Auto,786,24,0.030534351,,,,,,,,,
51846,358618,Ebro Foods,Children,605,4,0.00661157,,,,,,,,,
454090,639422,Ebro Foods,Books,710,46,0.064788732,,,,,,,,,
49717,273260,American Express,Media,676,39,0.057692308,,,,,,,,,
697836,228957,Hewlett-Packard Company,Children,962,8,0.008316008,,,,,,,,,
207716,508453,American Express,Media,722,40,0.055401662,,,,,,,,,
949637,338230,Hewlett-Packard Company,Sports,802,18,0.02244389,,,,,,,,,
278946,707530,American Express,Online,60,2,0.033333333,,,,,,,,,
440826,407001,illycaffè,Stores,717,21,0.029288703,,,,,,,,,
487360,509043,LA Metro Constuction,Sports,578,12,0.020761246,,,,,,,,,
395611,47221,American Express,Sports,7,43,6.142857143,,,,,,,,,
987999,156150,illycaffè,Children,983,33,0.033570702,,,,,,,,,
329625,989710,HBO_,Books,992,25,0.025201613,,,,,,,,,
22047,515687,MSNBC,Children,184,21,0.114130435,,,,,,,,,
93829,655940,Online Marketing Group - Ad,Auto,918,5,0.005446623,,,,,,,,,
667718,94786,Hewlett-Packard Company,Books,936,19,0.020299145,,,,,,,,,
272902,999513,Wendy's Restuarant,Children,366,13,0.035519126,,,,,,,,,
218848,557026,Heaven Hill Distilleries,Online,902,14,0.015521064,,,,,,,,,
894575,420085,Wendy's Restuarant,Dealership,197,31,0.157360406,,,,,,,,,
559329,127474,LA Metro Constuction,Media,42,43,1.023809524,,,,,,,,,
64339,256374,illycaffè,Auto,487,38,0.078028747,,,,,,,,,
279129,940874,LA Metro Constuction,Books,929,14,0.015069968,,,,,,,,,
581753,674856,LA Metro Constuction,University,636,11,0.017295597,,,,,,,,,
398993,471326,HBO_,Online,866,27,0.031177829,,,,,,,,,
838048,456938,MSNBC,Stores,214,47,0.219626168,,,,,,,,,
86913,632691,Ebro Foods,Auto,783,6,0.007662835,,,,,,,,,
661396,366333,American Express,Books,870,27,0.031034483,,,,,,,,,
374152,947133,MSNBC,Dealership,836,44,0.052631579,,,,,,,,,
421737,475365,American Express,Dealership,599,10,0.016694491,,,,,,,,,
457751,409071,Heaven Hill Distilleries,Television,433,0,0,,,,,,,,,
793731,837050,Wendy's Restuarant,Books,890,0,0,,,,,,,,,
290496,436422,HBO_,Children,562,12,0.021352313,,,,,,,,,
157190,352992,illycaffè,Stores,58,24,0.413793103,,,,,,,,,
220454,886704,American Express,Children,778,33,0.042416452,,,,,,,,,
364434,102948,American Express,Books,390,43,0.11025641,,,,,,,,,
503096,239439,American Express,Dealership,29,33,1.137931034,,,,,,,,,
631824,227912,Wendy's Restuarant,University,995,33,0.033165829,,,,,,,,,
541892,840914,Ebro Foods,Online,985,27,0.027411168,,,,,,,,,
486139,636922,Online Marketing Group - Ad,University,620,44,0.070967742,,,,,,,,,
850227,478136,LA Metro Constuction,University,109,7,0.064220183,,,,,,,,,
113271,560162,Hewlett-Packard Company,Sports,257,40,0.155642023,,,,,,,,,
665148,190127,MSNBC,Dealership,94,11,0.117021277,,,,,,,,,
304029,62948,MSNBC,Children,510,8,0.015686275,,,,,,,,,
384212,608189,LA Metro Constuction,Dealership,829,14,0.016887817,,,,,,,,,
913369,126451,LA Metro Constuction,Dealership,947,11,0.011615628,,,,,,,,,
625960,660663,Hewlett-Packard Company,Stores,302,27,0.089403974,,,,,,,,,
675840,624283,illycaffè,Online,600,2,0.003333333,,,,,,,,,
856898,731208,illycaffè,Stores,875,39,0.044571429,,,,,,,,,
454669,862773,Hewlett-Packard Company,Stores,729,43,0.058984911,,,,,,,,,
837299,388215,American Express,Books,229,38,0.165938865,,,,,,,,,
908074,907872,MSNBC,Sports,803,34,0.04234122,,,,,,,,,
919917,502703,Online Marketing Group - Ad,Television,370,37,0.1,,,,,,,,,
962775,978924,Wendy's Restuarant,Dealership,547,38,0.069469835,,,,,,,,,
597473,778686,Ebro Foods,University,218,27,0.123853211,,,,,,,,,
874139,5809,Wendy's Restuarant,Television,967,42,0.043433299,,,,,,,,,
808989,68251,Heaven Hill Distilleries,Auto,383,9,0.023498695,,,,,,,,,
613554,141814,LA Metro Constuction,Stores,553,45,0.081374322,,,,,,,,,
861676,984839,HBO_,Media,286,10,0.034965035,,,,,,,,,
676242,42214,Online Marketing Group - Ad,University,805,5,0.00621118,,,,,,,,,
178220,507764,Wendy's Restuarant,Online,341,37,0.108504399,,,,,,,,,
483371,685144,illycaffè,Books,699,37,0.052932761,,,,,,,,,
827423,830675,Online Marketing Group - Ad,Sports,685,10,0.01459854,,,,,,,,,
983283,587108,Online Marketing Group - Ad,University,343,32,0.093294461,,,,,,,,,
755441,181229,MSNBC,Auto,480,37,0.077083333,,,,,,,,,
668193,651080,Wendy's Restuarant,Books,744,33,0.044354839,,,,,,,,,
438539,359553,Online Marketing Group - Ad,Auto,957,37,0.038662487,,,,,,,,,
168446,772992,MSNBC,Stores,897,42,0.046822742,,,,,,,,,
782808,423965,Wendy's Restuarant,Children,563,15,0.026642984,,,,,,,,,
228564,849634,illycaffè,Television,724,45,0.062154696,,,,,,,,,
623953,377831,Wendy's Restuarant,Television,327,3,0.009174312,,,,,,,,,
720593,366575,LA Metro Constuction,Auto,524,5,0.009541985,,,,,,,,,
288391,414469,illycaffè,Online,949,33,0.034773446,,,,,,,,,
134400,936671,illycaffè,Dealership,883,40,0.045300113,,,,,,,,,
58621,207974,HBO_,Stores,318,43,0.135220126,,,,,,,,,
505927,404834,Wendy's Restuarant,Media,203,5,0.024630542,,,,,,,,,
397340,729965,Online Marketing Group - Ad,Dealership,465,7,0.015053763,,,,,,,,,
870490,433584,LA Metro Constuction,Television,267,24,0.08988764,,,,,,,,,
602175,923273,illycaffè,Children,194,20,0.103092784,,,,,,,,,
804197,608311,LA Metro Constuction,University,58,1,0.017241379,,,,,,,,,
917621,349612,MSNBC,Media,430,1,0.002325581,,,,,,,,,
839539,349050,LA Metro Constuction,Dealership,234,11,0.047008547,,,,,,,,,
691095,508387,Heaven Hill Distilleries,Auto,170,38,0.223529412,,,,,,,,,
613656,135882,American Express,University,886,18,0.020316027,,,,,,,,,
360412,355214,Ebro Foods,Online,490,3,0.006122449,,,,,,,,,
742695,252413,HBO_,Books,643,21,0.032659409,,,,,,,,,
538422,896939,American Express,Sports,143,0,0,,,,,,,,,
65074,356827,Online Marketing Group - Ad,Media,321,2,0.00623053,,,,,,,,,
616977,729508,Heaven Hill Distilleries,Television,191,1,0.005235602,,,,,,,,,
211059,954507,Wendy's Restuarant,University,83,22,0.265060241,,,,,,,,,
735476,764881,American Express,Dealership,122,13,0.106557377,,,,,,,,,
932848,9061,Wendy's Restuarant,Dealership,230,17,0.073913043,,,,,,,,,
787955,144932,American Express,Sports,598,18,0.030100334,,,,,,,,,
209791,146018,American Express,Books,232,2,0.00862069,,,,,,,,,
328935,234644,Hewlett-Packard Company,Television,394,41,0.104060914,,,,,,,,,
970664,896639,Ebro Foods,Books,145,9,0.062068966,,,,,,,,,
270174,473736,Hewlett-Packard Company,Stores,425,20,0.047058824,,,,,,,,,
554776,682233,HBO_,University,473,13,0.027484144,,,,,,,,,
442719,599596,Online Marketing Group - Ad,University,599,1,0.001669449,,,,,,,,,
766950,651673,Hewlett-Packard Company,Television,623,30,0.048154093,,,,,,,,,
310509,859445,MSNBC,Sports,731,11,0.01504788,,,,,,,,,
272418,947448,MSNBC,Dealership,421,1,0.002375297,,,,,,,,,
367584,915051,Wendy's Restuarant,Media,390,11,0.028205128,,,,,,,,,
637912,640176,Ebro Foods,Dealership,592,4,0.006756757,,,,,,,,,
982878,39577,Online Marketing Group - Ad,Children,294,17,0.057823129,,,,,,,,,
795884,129326,Hewlett-Packard Company,Television,476,46,0.096638655,,,,,,,,,
470178,449304,Wendy's Restuarant,Media,146,42,0.287671233,,,,,,,,,
737140,749214,Hewlett-Packard Company,Children,542,10,0.018450185,,,,,,,,,
34492,665460,Ebro Foods,Online,319,44,0.137931034,,,,,,,,,
533969,609406,Heaven Hill Distilleries,Television,54,23,0.425925926,,,,,,,,,
673204,986638,American Express,Auto,228,17,0.074561404,,,,,,,,,
779190,894887,illycaffè,Books,203,39,0.192118227,,,,,,,,,
706891,911570,MSNBC,Children,305,38,0.124590164,,,,,,,,,
882228,714158,HBO_,Auto,867,0,0,,,,,,,,,
47558,843368,Online Marketing Group - Ad,Television,235,39,0.165957447,,,,,,,,,
520562,743623,HBO_,Television,190,39,0.205263158,,,,,,,,,
780713,231050,Ebro Foods,Books,236,12,0.050847458,,,,,,,,,
677856,388523,HBO_,Sports,689,15,0.021770682,,,,,,,,,
970974,664413,Online Marketing Group - Ad,University,193,47,0.243523316,,,,,,,,,
312390,559696,Wendy's Restuarant,Online,26,4,0.153846154,,,,,,,,,
24586,351197,Heaven Hill Distilleries,Children,780,22,0.028205128,,,,,,,,,
384662,634344,Online Marketing Group - Ad,Television,602,26,0.043189369,,,,,,,,,
423028,301351,Online Marketing Group - Ad,Dealership,288,44,0.152777778,,,,,,,,,
315867,697088,Hewlett-Packard Company,Television,862,42,0.048723898,,,,,,,,,
490263,589814,Hewlett-Packard Company,Media,98,46,0.469387755,,,,,,,,,
820342,912732,Ebro Foods,Dealership,14,36,2.571428571,,,,,,,,,
107757,99721,Ebro Foods,Media,935,46,0.049197861,,,,,,,,,
111957,346503,Heaven Hill Distilleries,Stores,284,2,0.007042254,,,,,,,,,
644394,395101,LA Metro Constuction,Books,847,22,0.025974026,,,,,,,,,
967337,16140,Wendy's Restuarant,Auto,354,28,0.079096045,,,,,,,,,
497981,110156,illycaffè,Sports,947,26,0.027455121,,,,,,,,,
13816,804122,HBO_,Children,45,48,1.066666667,,,,,,,,,
700103,851610,American Express,Children,389,24,0.061696658,,,,,,,,,
341327,861996,Online Marketing Group - Ad,Stores,438,4,0.00913242,,,,,,,,,
377832,125550,illycaffè,Dealership,43,29,0.674418605,,,,,,,,,
229990,753961,Ebro Foods,Media,780,20,0.025641026,,,,,,,,,
255741,207260,Wendy's Restuarant,Books,110,8,0.072727273,,,,,,,,,
153025,859056,illycaffè,Auto,849,3,0.003533569,,,,,,,,,
848104,446473,Online Marketing Group - Ad,Online,357,12,0.033613445,,,,,,,,,
205643,473482,American Express,Children,612,37,0.060457516,,,,,,,,,
156801,972656,HBO_,Sports,164,13,0.079268293,,,,,,,,,
854799,703842,LA Metro Constuction,Dealership,174,41,0.235632184,,,,,,,,,
320969,466598,LA Metro Constuction,Stores,848,41,0.048349057,,,,,,,,,
770327,989899,illycaffè,Online,196,45,0.229591837,,,,,,,,,
172153,302688,Hewlett-Packard Company,Auto,679,42,0.06185567,,,,,,,,,
47910,170267,Hewlett-Packard Company,University,965,26,0.026943005,,,,,,,,,
105714,725635,Wendy's Restuarant,Media,610,31,0.050819672,,,,,,,,,
612841,887473,Hewlett-Packard Company,Stores,509,33,0.064833006,,,,,,,,,
736822,660358,HBO_,Online,716,12,0.016759777,,,,,,,,,
671204,859954,Heaven Hill Distilleries,University,955,22,0.023036649,,,,,,,,,
485949,645387,illycaffè,University,268,23,0.085820896,,,,,,,,,
550396,35726,illycaffè,Television,812,38,0.04679803,,,,,,,,,
643479,447485,illycaffè,Online,9,24,2.666666667,,,,,,,,,
48720,875644,American Express,Auto,874,47,0.053775744,,,,,,,,,
917573,134142,Wendy's Restuarant,Auto,60,15,0.25,,,,,,,,,
379904,497081,Heaven Hill Distilleries,Television,142,11,0.077464789,,,,,,,,,
868832,93815,MSNBC,Online,226,15,0.066371681,,,,,,,,,
879807,199687,LA Metro Constuction,Children,303,34,0.112211221,,,,,,,,,
51549,562959,illycaffè,Auto,762,26,0.034120735,,,,,,,,,
474863,710734,Online Marketing Group - Ad,Children,898,1,0.001113586,,,,,,,,,
954392,335595,Ebro Foods,Children,350,49,0.14,,,,,,,,,
532446,734240,Ebro Foods,Television,40,0,0,,,,,,,,,
57643,173649,Ebro Foods,Dealership,779,15,0.019255456,,,,,,,,,
704636,828223,Wendy's Restuarant,Media,145,31,0.213793103,,,,,,,,,
977109,62536,Heaven Hill Distilleries,University,229,41,0.179039301,,,,,,,,,
237606,472857,Online Marketing Group - Ad,Sports,387,19,0.049095607,,,,,,,,,
704853,488935,Online Marketing Group - Ad,University,145,21,0.144827586,,,,,,,,,
270969,171349,Online Marketing Group - Ad,Auto,501,38,0.075848303,,,,,,,,,
140343,376391,Ebro Foods,Online,673,4,0.005943536,,,,,,,,,
542327,875635,American Express,Sports,327,26,0.079510703,,,,,,,,,
475088,631795,HBO_,Media,261,21,0.08045977,,,,,,,,,
694675,406468,American Express,Stores,134,37,0.276119403,,,,,,,,,
746412,131992,Wendy's Restuarant,Sports,528,47,0.089015152,,,,,,,,,
756462,377671,Hewlett-Packard Company,Television,468,20,0.042735043,,,,,,,,,
743985,237213,Wendy's Restuarant,Stores,709,50,0.070521862,,,,,,,,,
983883,167124,LA Metro Constuction,Sports,188,14,0.074468085,,,,,,,,,
992706,454171,Heaven Hill Distilleries,Dealership,791,23,0.029077118,,,,,,,,,
185170,60843,MSNBC,Online,418,47,0.112440191,,,,,,,,,
259300,691299,Heaven Hill Distilleries,Children,767,22,0.028683181,,,,,,,,,
691361,749851,illycaffè,Television,826,4,0.004842615,,,,,,,,,
269658,71509,Online Marketing Group - Ad,Sports,448,31,0.069196429,,,,,,,,,
960050,946503,MSNBC,Media,475,19,0.04,,,,,,,,,
740980,117727,American Express,Sports,622,30,0.048231511,,,,,,,,,
975216,849639,LA Metro Constuction,Books,535,7,0.013084112,,,,,,,,,
448118,350342,American Express,Auto,774,36,0.046511628,,,,,,,,,
39201,493315,Hewlett-Packard Company,Stores,721,48,0.066574202,,,,,,,,,
271930,860229,Ebro Foods,Auto,358,24,0.067039106,,,,,,,,,
890665,850212,Wendy's Restuarant,Media,777,35,0.045045045,,,,,,,,,
585615,319780,MSNBC,Sports,226,20,0.088495575,,,,,,,,,
46676,28667,LA Metro Constuction,Children,67,39,0.582089552,,,,,,,,,
764998,235370,MSNBC,Stores,951,48,0.050473186,,,,,,,,,
775198,350115,HBO_,Auto,853,44,0.051582649,,,,,,,,,
19882,614438,illycaffè,Sports,918,44,0.047930283,,,,,,,,,
451371,624597,MSNBC,Online,619,22,0.035541195,,,,,,,,,
873529,42096,Heaven Hill Distilleries,Books,89,28,0.314606742,,,,,,,,,
594368,983758,American Express,Online,956,20,0.020920502,,,,,,,,,
666606,376929,MSNBC,Dealership,216,41,0.189814815,,,,,,,,,
468045,41433,American Express,Television,567,10,0.017636684,,,,,,,,,
804860,892389,illycaffè,Books,767,15,0.019556714,,,,,,,,,
327781,607156,American Express,Dealership,789,3,0.003802281,,,,,,,,,
204839,565992,illycaffè,Media,840,29,0.03452381,,,,,,,,,
869074,228258,American Express,Books,721,13,0.018030513,,,,,,,,,
854303,474168,Wendy's Restuarant,Sports,137,0,0,,,,,,,,,
686109,866068,Ebro Foods,Online,0,24,#DIV/0!,,,,,,,,,
323298,866179,LA Metro Constuction,Sports,342,27,0.078947368,,,,,,,,,
682731,947740,Online Marketing Group - Ad,Television,218,37,0.169724771,,,,,,,,,
876360,643092,MSNBC,Media,762,6,0.007874016,,,,,,,,,
973341,752617,illycaffè,Books,176,24,0.136363636,,,,,,,,,
557124,393437,Hewlett-Packard Company,Online,844,35,0.041469194,,,,,,,,,
411562,749924,Wendy's Restuarant,Online,17,40,2.352941176,,,,,,,,,
484717,189969,Hewlett-Packard Company,Media,915,15,0.016393443,,,,,,,,,
855670,620659,American Express,Online,783,41,0.052362708,,,,,,,,,
426334,993954,Heaven Hill Distilleries,Television,58,49,0.844827586,,,,,,,,,
83482,811223,Ebro Foods,Dealership,524,32,0.061068702,,,,,,,,,
642234,638532,HBO_,Online,559,38,0.067978533,,,,,,,,,
810119,367785,illycaffè,Dealership,525,2,0.003809524,,,,,,,,,
596950,124846,MSNBC,Books,38,16,0.421052632,,,,,,,,,
315539,100333,Wendy's Restuarant,Stores,965,20,0.020725389,,,,,,,,,
439636,161028,Heaven Hill Distilleries,University,811,16,0.01972873,,,,,,,,,
988757,51101,Ebro Foods,Sports,65,0,0,,,,,,,,,
119004,41137,Online Marketing Group - Ad,Dealership,258,42,0.162790698,,,,,,,,,
457992,814009,American Express,Media,594,14,0.023569024,,,,,,,,,
402614,574084,HBO_,Sports,242,46,0.190082645,,,,,,,,,
357134,455005,illycaffè,Sports,457,27,0.059080963,,,,,,,,,
312890,774857,Ebro Foods,Dealership,131,21,0.160305344,,,,,,,,,
225967,440915,LA Metro Constuction,Children,596,4,0.006711409,,,,,,,,,
940393,66081,Online Marketing Group - Ad,Books,664,33,0.049698795,,,,,,,,,
630258,533589,LA Metro Constuction,Dealership,88,2,0.022727273,,,,,,,,,
650513,364687,HBO_,University,28,38,1.357142857,,,,,,,,,
992801,328745,LA Metro Constuction,Dealership,40,4,0.1,,,,,,,,,
703789,459383,Wendy's Restuarant,Auto,650,41,0.063076923,,,,,,,,,
263789,588297,Hewlett-Packard Company,Auto,819,24,0.029304029,,,,,,,,,
871342,449427,illycaffè,Children,2,37,18.5,,,,,,,,,
380025,520018,Online Marketing Group - Ad,University,289,1,0.003460208,,,,,,,,,
308897,254337,LA Metro Constuction,Auto,599,46,0.076794658,,,,,,,,,
356290,518770,HBO_,Children,738,30,0.040650407,,,,,,,,,
417205,399234,Online Marketing Group - Ad,Media,221,37,0.167420814,,,,,,,,,
727254,891734,illycaffè,University,804,24,0.029850746,,,,,,,,,
651272,698681,LA Metro Constuction,Stores,735,19,0.02585034,,,,,,,,,
273628,684831,HBO_,Sports,34,9,0.264705882,,,,,,,,,
484597,617219,Online Marketing Group - Ad,Auto,472,14,0.029661017,,,,,,,,,
361676,125772,American Express,Sports,470,21,0.044680851,,,,,,,,,
880134,455899,illycaffè,Children,8,44,5.5,,,,,,,,,
700307,618234,American Express,Online,219,8,0.03652968,,,,,,,,,
75504,430184,illycaffè,Stores,434,48,0.110599078,,,,,,,,,
811868,909768,Online Marketing Group - Ad,Online,878,24,0.027334852,,,,,,,,,
918441,305789,MSNBC,Sports,706,33,0.04674221,,,,,,,,,
846199,251551,MSNBC,Media,221,41,0.185520362,,,,,,,,,
116741,41382,LA Metro Constuction,Dealership,790,2,0.002531646,,,,,,,,,
846727,361661,Ebro Foods,Books,233,47,0.201716738,,,,,,,,,
904302,267197,illycaffè,Sports,688,21,0.030523256,,,,,,,,,
480653,484865,Heaven Hill Distilleries,Television,154,38,0.246753247,,,,,,,,,
566304,734138,American Express,University,225,3,0.013333333,,,,,,,,,
117932,95221,HBO_,Television,503,2,0.003976143,,,,,,,,,
358938,612024,American Express,Dealership,776,8,0.010309278,,,,,,,,,
163462,598793,American Express,Sports,742,38,0.051212938,,,,,,,,,
937701,782274,Hewlett-Packard Company,Children,247,5,0.020242915,,,,,,,,,
449548,84467,illycaffè,Online,850,20,0.023529412,,,,,,,,,
663414,824526,HBO_,Media,537,44,0.081936685,,,,,,,,,
694737,469194,Ebro Foods,Media,531,29,0.054613936,,,,,,,,,
13114,595727,Ebro Foods,Stores,676,0,0,,,,,,,,,
451636,256694,Wendy's Restuarant,Dealership,728,44,0.06043956,,,,,,,,,
183849,568598,Hewlett-Packard Company,Children,267,8,0.029962547,,,,,,,,,
614152,103400,Ebro Foods,Dealership,534,40,0.074906367,,,,,,,,,
781750,679627,HBO_,Books,599,36,0.060100167,,,,,,,,,
244920,569706,HBO_,Children,771,15,0.019455253,,,,,,,,,
439839,729991,Wendy's Restuarant,Online,875,5,0.005714286,,,,,,,,,
111401,831877,LA Metro Constuction,Dealership,473,13,0.027484144,,,,,,,,,
785201,259018,Ebro Foods,Sports,597,31,0.051926298,,,,,,,,,
204160,566288,Wendy's Restuarant,Sports,23,37,1.608695652,,,,,,,,,
